,Age,City_Category,Gender,Marital_Status,Occupation,Stay_In_Current_City_Years
4677,26-35,B,M,0.0,17.0,4+
4678,51-55,C,M,0.0,18.0,4+
4679,46-50,C,M,0.0,18.0,4+
4680,36-45,C,M,0.0,18.0,4+
4681,46-50,C,M,1.0,18.0,4+
4682,36-45,C,M,0.0,18.0,4+
4683,26-35,C,M,1.0,18.0,4+
4684,46-50,A,M,0.0,18.0,4+
4685,18-25,C,M,0.0,18.0,4+
4686,46-50,C,M,0.0,18.0,4+
4687,18-25,C,M,0.0,18.0,4+
4688,26-35,C,M,0.0,18.0,4+
4689,26-35,A,M,0.0,18.0,4+
4690,26-35,B,M,0.0,19.0,4+
4691,26-35,A,M,0.0,19.0,4+
4692,46-50,A,M,0.0,19.0,4+
4693,26-35,B,M,1.0,19.0,4+
4694,18-25,C,M,0.0,19.0,4+
4695,18-25,B,F,0.0,19.0,4+
4696,18-25,C,M,1.0,19.0,4+
4697,18-25,C,M,0.0,19.0,4+
4698,0-17,B,F,0.0,19.0,4+
4699,0-17,C,M,0.0,19.0,4+
4700,18-25,C,M,0.0,19.0,4+
4701,36-45,A,M,1.0,20.0,4+
4702,36-45,B,M,0.0,20.0,4+
4703,51-55,B,F,1.0,20.0,4+
4704,18-25,A,M,1.0,20.0,4+
4705,18-25,C,M,0.0,20.0,4+
4706,26-35,C,M,0.0,20.0,4+
4707,51-55,A,M,1.0,20.0,4+
4708,51-55,B,F,1.0,20.0,4+
4709,26-35,A,M,0.0,20.0,4+
4710,26-35,B,M,0.0,20.0,4+
4711,26-35,A,M,0.0,20.0,4+
4712,26-35,B,M,0.0,20.0,4+
4713,18-25,C,M,0.0,20.0,4+
4714,18-25,C,F,0.0,20.0,4+
4715,46-50,B,M,1.0,20.0,4+
4716,18-25,C,M,0.0,20.0,4+
4717,36-45,B,M,0.0,20.0,4+
4718,36-45,B,F,0.0,20.0,4+
4719,36-45,B,F,1.0,20.0,4+
4720,18-25,B,M,0.0,20.0,4+
4721,26-35,A,M,0.0,20.0,4+
4722,26-35,C,M,1.0,20.0,4+
4723,26-35,B,M,0.0,20.0,4+
4724,26-35,C,M,0.0,20.0,4+
4725,18-25,B,M,1.0,20.0,4+
4726,26-35,C,M,1.0,20.0,4+
4727,36-45,B,F,0.0,20.0,4+
4728,26-35,C,M,1.0,20.0,4+
4729,26-35,C,F,0.0,20.0,4+
4730,26-35,C,M,0.0,20.0,4+
4731,26-35,B,M,0.0,20.0,4+
4732,36-45,A,M,1.0,20.0,4+
4733,18-25,A,M,0.0,20.0,4+
4734,46-50,C,M,1.0,20.0,4+
4735,26-35,C,F,0.0,20.0,4+
4736,18-25,C,M,1.0,20.0,4+
